Katalogid,DersAdi,Fakulte,alan_grubu,AKTSKredi,model_tahmin_akts,kural_akts,adaptif_akts_50_50,adaptif_akts_60_40,adaptif_akts_70_30,adaptif_akts_80_20,adaptif_akts,sapma,sapma_yuzde,karar,gerekce,K_bilissel,K_profil,K_etkinlik
721021,Desen-2,Güzel Sanatlar,Sanat,4,4.3187,4.7458,4.5322,4.4895,4.4468,4.4041,4.4468,0.4468,11.17,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.32 | kural_akts=4.75 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.45 | sapma=+11.2%",1.2,1.0,0.9887
721019,Desen-1,Güzel Sanatlar,Sanat,4,4.0065,4.2712,4.1388,4.1124,4.0859,4.0594,4.0859,0.0859,2.15,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.01 | kural_akts=4.27 (K_bilissel=1.08, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.09 | sapma=+2.1%",1.08,1.0,0.9887
721018,Tipografi Yazı-2,Güzel Sanatlar,Sanat,4,6.7314,4.686,5.7087,5.9132,6.1178,6.3223,6.1178,2.1178,52.94,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=6.73 | kural_akts=4.69 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.02) | adaptif=6.12 | sapma=+52.9%",1.0,1.15,1.0187
721017,Tipografi Yazı-1,Güzel Sanatlar,Sanat,4,7.3014,4.8735,6.0875,6.3302,6.573,6.8158,6.573,2.573,64.32,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=7.30 | kural_akts=4.87 (K_bilissel=1.04, K_profil=1.15, K_etkinlik=1.02) | adaptif=6.57 | sapma=+64.3%",1.04,1.15,1.0187
721016,Grafik Tasarım-2,Güzel Sanatlar,Sanat,6,3.0219,6.4068,4.7143,4.3759,4.0374,3.6989,4.0374,-1.9626,-32.71,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=3.02 | kural_akts=6.41 (K_bilissel=1.08, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.04 | sapma=-32.7%",1.08,1.0,0.9887
721022,Bilgisayar Grafiği-1,Güzel Sanatlar,Sanat,4,5.139,4.3855,4.7622,4.8376,4.9129,4.9883,4.9129,0.9129,22.82,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=5.14 | kural_akts=4.39 (K_bilissel=1.02, K_profil=1.05, K_etkinlik=1.02) | adaptif=4.91 | sapma=+22.8%",1.025,1.05,1.0187
719160,STÜDYO TEKNİKLERİ II,Güzel Sanatlar,Sanat,6,4.8164,7.5143,6.1654,5.8956,5.6258,5.356,5.6258,-0.3742,-6.24,Güçlü uyum,"AKTS_mevcut=6.0 | model_tahmin=4.82 | kural_akts=7.51 (K_bilissel=1.27, K_profil=1.00, K_etkinlik=0.99) | adaptif=5.63 | sapma=-6.2%",1.2667,1.0,0.9887
719159,STÜDYO TEKNİKLERİ I,Güzel Sanatlar,Sanat,6,4.4042,7.1186,5.7614,5.49,5.2185,4.9471,5.2185,-0.7815,-13.02,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.40 | kural_akts=7.12 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=0.99) | adaptif=5.22 | sapma=-13.0%",1.2,1.0,0.9887
719158,TÜRK FOTOĞRAF TARİHİ- II,Güzel Sanatlar,Sanat,2,3.2094,2.0268,2.6181,2.7364,2.8546,2.9729,2.8546,0.8546,42.73,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.21 | kural_akts=2.03 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.85 | sapma=+42.7%",1.025,1.0,0.9887
721015,Grafik Tasarım-1,Güzel Sanatlar,Sanat,6,4.3865,7.0,5.6932,5.4319,5.1706,4.9092,5.1706,-0.8294,-13.82,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.39 | kural_akts=7.00 (K_bilissel=1.18, K_profil=1.00, K_etkinlik=0.99) | adaptif=5.17 | sapma=-13.8%",1.18,1.0,0.9887
719157,TÜRK FOTOĞRAF TARİHİ- I,Güzel Sanatlar,Sanat,2,3.1739,2.0374,2.6056,2.7193,2.833,2.9466,2.833,0.833,41.65,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.17 | kural_akts=2.04 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=2.83 | sapma=+41.6%",1.0,1.0,1.0187
721023,Bilgisayar Grafiği-2,Güzel Sanatlar,Sanat,4,4.7232,4.2785,4.5008,4.5453,4.5898,4.6343,4.5898,0.5898,14.74,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.72 | kural_akts=4.28 (K_bilissel=1.00, K_profil=1.05, K_etkinlik=1.02) | adaptif=4.59 | sapma=+14.7%",1.0,1.05,1.0187
721025,Baskı Teknikleri-2,Güzel Sanatlar,Sanat,4,4.2634,4.7458,4.5046,4.4564,4.4081,4.3599,4.4081,0.4081,10.2,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.26 | kural_akts=4.75 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.41 | sapma=+10.2%",1.2,1.0,0.9887
721126,Ambalaj Tasarımı I,Güzel Sanatlar,Sanat,6,5.0558,7.7187,6.3872,6.121,5.8547,5.5884,5.8547,-0.1453,-2.42,Güçlü uyum,"AKTS_mevcut=6.0 | model_tahmin=5.06 | kural_akts=7.72 (K_bilissel=1.07, K_profil=1.15, K_etkinlik=1.05) | adaptif=5.85 | sapma=-2.4%",1.0667,1.15,1.0487
721125,Grafik Tasarım III,Güzel Sanatlar,Sanat,6,4.0877,6.3279,5.2078,4.9838,4.7598,4.5357,4.7598,-1.2402,-20.67,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.09 | kural_akts=6.33 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.76 | sapma=-20.7%",1.0667,1.0,0.9887
721123,Reklam ve Tanıtım Fotoğrafı,Güzel Sanatlar,Sanat,2,3.0228,2.0374,2.5301,2.6286,2.7272,2.8257,2.7272,0.7272,36.36,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.02 | kural_akts=2.04 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=2.73 | sapma=+36.4%",1.0,1.0,1.0187
721121,Fotografik Tasarım,Güzel Sanatlar,Sanat,4,3.0241,3.9548,3.4894,3.3964,3.3033,3.2102,3.3033,-0.6967,-17.42,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.02 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.30 | sapma=-17.4%",1.0,1.0,0.9887
721119,Araştırma ve Sunum Teknikleri,Güzel Sanatlar,Sanat,4,3.8467,4.686,4.2664,4.1824,4.0985,4.0146,4.0985,0.0985,2.46,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.85 | kural_akts=4.69 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.02) | adaptif=4.10 | sapma=+2.5%",1.0,1.15,1.0187
721117,Çağdaş Grafik Tasarım Tarihi,Güzel Sanatlar,Sanat,2,5.7257,2.2411,3.9834,4.3319,4.6803,5.0288,4.6803,2.6803,134.01,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=5.73 | kural_akts=2.24 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.68 | sapma=+134.0%",1.1,1.0,1.0187
721116,Teknik Çizim Perspektif,Güzel Sanatlar,Sanat,2,2.5021,2.309,2.4056,2.4249,2.4442,2.4635,2.4442,0.4442,22.21,Kabul edilebilir,"AKTS_mevcut=2.0 | model_tahmin=2.50 | kural_akts=2.31 (K_bilissel=1.13, K_profil=1.00, K_etkinlik=1.02) | adaptif=2.44 | sapma=+22.2%",1.1333,1.0,1.0187
721024,Baskı Teknikleri-1,Güzel Sanatlar,Sanat,4,4.2502,4.2186,4.2344,4.2376,4.2407,4.2439,4.2407,0.2407,6.02,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.25 | kural_akts=4.22 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.24 | sapma=+6.0%",1.0667,1.0,0.9887
721115,Grafik Tasarım Tarihi,Güzel Sanatlar,Sanat,3,3.5686,3.4829,3.5258,3.5343,3.5429,3.5515,3.5429,0.5429,18.1,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.57 | kural_akts=3.48 (K_bilissel=1.02, K_profil=1.05, K_etkinlik=1.08) | adaptif=3.54 | sapma=+18.1%",1.025,1.05,1.0787
721113,Televizyon Reklamcılığı 1,Güzel Sanatlar,Sanat,4,4.8294,4.0748,4.4521,4.5276,4.603,4.6785,4.603,0.603,15.08,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.83 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.60 | sapma=+15.1%",1.0,1.0,1.0187
721112,Reklam Metinleri 2,Güzel Sanatlar,Sanat,4,4.3883,4.0748,4.2316,4.2629,4.2942,4.3256,4.2942,0.2942,7.36,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.39 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.29 | sapma=+7.4%",1.0,1.0,1.0187
721111,Reklam Metinleri 1,Güzel Sanatlar,Sanat,4,4.5416,4.0748,4.3082,4.3549,4.4016,4.4482,4.4016,0.4016,10.04,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.54 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.40 | sapma=+10.0%",1.0,1.0,1.0187
721108,Seminer 2,Güzel Sanatlar,Sanat,4,5.0863,4.9916,5.039,5.0484,5.0579,5.0674,5.0579,1.0579,26.45,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=5.09 | kural_akts=4.99 (K_bilissel=1.23, K_profil=1.00, K_etkinlik=1.02) | adaptif=5.06 | sapma=+26.4%",1.225,1.0,1.0187
721107,Seminer I,Güzel Sanatlar,Sanat,4,5.4508,5.017,5.2339,5.2773,5.3207,5.364,5.3207,1.3207,33.02,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=5.45 | kural_akts=5.02 (K_bilissel=1.04, K_profil=1.15, K_etkinlik=1.05) | adaptif=5.32 | sapma=+33.0%",1.04,1.15,1.0487
721035,Bilgisayar Grafiği-4,Güzel Sanatlar,Sanat,4,5.0624,4.2785,4.6705,4.7488,4.8272,4.9056,4.8272,0.8272,20.68,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=5.06 | kural_akts=4.28 (K_bilissel=1.00, K_profil=1.05, K_etkinlik=1.02) | adaptif=4.83 | sapma=+20.7%",1.0,1.05,1.0187
721034,Bilgisayar Grafiği-3,Güzel Sanatlar,Sanat,4,5.7929,4.2785,5.0357,5.1871,5.3386,5.49,5.3386,1.3386,33.47,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=5.79 | kural_akts=4.28 (K_bilissel=1.00, K_profil=1.05, K_etkinlik=1.02) | adaptif=5.34 | sapma=+33.5%",1.0,1.05,1.0187
721114,Televizyon Reklamcılığı 2,Güzel Sanatlar,Sanat,4,4.399,4.0748,4.2369,4.2693,4.3017,4.3342,4.3017,0.3017,7.54,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.40 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.30 | sapma=+7.5%",1.0,1.0,1.0187
721127,Tipografi Yazı III,Güzel Sanatlar,Sanat,4,6.8352,5.1546,5.9949,6.163,6.331,6.4991,6.331,2.331,58.28,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=6.84 | kural_akts=5.15 (K_bilissel=1.10, K_profil=1.15, K_etkinlik=1.02) | adaptif=6.33 | sapma=+58.3%",1.1,1.15,1.0187
9903368,İngilizce III (UE),Güzel Sanatlar,Sanat,4,3.4593,5.3884,4.4238,4.2309,4.038,3.8451,4.038,0.038,0.95,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.46 | kural_akts=5.39 (K_bilissel=1.36, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.04 | sapma=+0.9%",1.3625,1.0,0.9887
719135,Fotoğraf Tarihi 2,Güzel Sanatlar,Sanat,2,3.1844,2.2542,2.7193,2.8123,2.9053,2.9984,2.9053,0.9053,45.26,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.18 | kural_akts=2.25 (K_bilissel=1.14, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.91 | sapma=+45.3%",1.14,1.0,0.9887
9903369,İngilizce IV (UE),Güzel Sanatlar,Sanat,4,3.4687,4.9435,4.2061,4.0586,3.9111,3.7637,3.9111,-0.0889,-2.22,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.47 | kural_akts=4.94 (K_bilissel=1.25, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.91 | sapma=-2.2%",1.25,1.0,0.9887
719134,Fotoğraf Tarihi 1,Güzel Sanatlar,Sanat,2,2.0771,2.2542,2.1657,2.1479,2.1302,2.1125,2.1302,0.1302,6.51,Güçlü uyum,"AKTS_mevcut=2.0 | model_tahmin=2.08 | kural_akts=2.25 (K_bilissel=1.14, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.13 | sapma=+6.5%",1.14,1.0,0.9887
719125,Fotoğraf Kitabı Tasarımı,Güzel Sanatlar,Sanat,8,3.0388,7.9096,5.4742,4.9871,4.5,4.013,4.5,-3.5,-43.75,İncelenmeli,"AKTS_mevcut=8.0 | model_tahmin=3.04 | kural_akts=7.91 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.50 | sapma=-43.8%",1.0,1.0,0.9887
719136,Güncel Fotoğraf Pratikleri1,Güzel Sanatlar,Sanat,2,2.0771,2.2542,2.1657,2.1479,2.1302,2.1125,2.1302,0.1302,6.51,Güçlü uyum,"AKTS_mevcut=2.0 | model_tahmin=2.08 | kural_akts=2.25 (K_bilissel=1.14, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.13 | sapma=+6.5%",1.14,1.0,0.9887
719124,Kavramsal Fotoğraf,Güzel Sanatlar,Sanat,6,3.1408,6.5254,4.8331,4.4946,4.1562,3.8177,4.1562,-1.8438,-30.73,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=3.14 | kural_akts=6.53 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.16 | sapma=-30.7%",1.1,1.0,0.9887
719123,Fotoröportaj,Güzel Sanatlar,Sanat,6,2.5813,6.0313,4.3063,3.9613,3.6163,3.2713,3.6163,-2.3837,-39.73,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=2.58 | kural_akts=6.03 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.62 | sapma=-39.7%",1.0167,1.0,0.9887
719122,Moda Fotoğrafı,Güzel Sanatlar,Sanat,6,3.6258,7.0196,5.3227,4.9833,4.6439,4.3046,4.6439,-1.3561,-22.6,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=3.63 | kural_akts=7.02 (K_bilissel=1.18, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.64 | sapma=-22.6%",1.1833,1.0,0.9887
719121,Fotoğraf için Yazmak 2,Güzel Sanatlar,Sanat,6,3.0241,6.0508,4.5374,4.2348,3.9321,3.6294,3.9321,-2.0679,-34.46,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=3.02 | kural_akts=6.05 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.93 | sapma=-34.5%",1.02,1.0,0.9887
719119,Fotoğraf Eğitimi İlke ve Yöntemleri,Güzel Sanatlar,Sanat,6,2.637,6.7627,4.6998,4.2873,3.8747,3.4621,3.8747,-2.1253,-35.42,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=2.64 | kural_akts=6.76 (K_bilissel=1.14, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.87 | sapma=-35.4%",1.14,1.0,0.9887
719118,Fotoğraf Yorumu ve Eleştirisi,Güzel Sanatlar,Sanat,6,2.7603,6.2288,4.4946,4.1477,3.8008,3.454,3.8008,-2.1992,-36.65,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=2.76 | kural_akts=6.23 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.80 | sapma=-36.6%",1.05,1.0,0.9887
719156,BELGESEL FOTOĞRAF-II,Güzel Sanatlar,Sanat,4,4.2864,5.7049,4.9957,4.8538,4.712,4.5701,4.712,0.712,17.8,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.29 | kural_akts=5.70 (K_bilissel=1.36, K_profil=1.00, K_etkinlik=1.05) | adaptif=4.71 | sapma=+17.8%",1.36,1.0,1.0487
719155,BELGESEL FOTOĞRAF-I,Güzel Sanatlar,Sanat,4,8.804,6.2671,7.5356,7.7892,8.0429,8.2966,8.0429,4.0429,101.07,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=8.80 | kural_akts=6.27 (K_bilissel=1.38, K_profil=1.05, K_etkinlik=1.08) | adaptif=8.04 | sapma=+101.1%",1.3833,1.05,1.0787
719154,Bitirme Çalışması,Güzel Sanatlar,Sanat,16,4.9871,21.8305,13.4088,11.7245,10.0401,8.3558,10.0401,-5.9599,-37.25,İncelenmeli,"AKTS_mevcut=16.0 | model_tahmin=4.99 | kural_akts=21.83 (K_bilissel=1.38, K_profil=1.00, K_etkinlik=0.99) | adaptif=10.04 | sapma=-37.2%",1.38,1.0,0.9887
719153,Tasarım Teknikleri 2,Güzel Sanatlar,Sanat,4,3.6381,4.2785,3.9583,3.8943,3.8302,3.7662,3.8302,-0.1698,-4.24,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.64 | kural_akts=4.28 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.83 | sapma=-4.2%",1.05,1.0,1.0187
719152,Görme Biçimleri,Güzel Sanatlar,Sanat,6,3.5997,6.5254,5.0626,4.77,4.4774,4.1848,4.4774,-1.5226,-25.38,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=3.60 | kural_akts=6.53 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.48 | sapma=-25.4%",1.1,1.0,0.9887
719139,Güncel Fotoğraf Pratikleri 2,Güzel Sanatlar,Sanat,2,3.3046,2.3333,2.819,2.9161,3.0132,3.1103,3.0132,1.0132,50.66,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.30 | kural_akts=2.33 (K_bilissel=1.18, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.01 | sapma=+50.7%",1.18,1.0,0.9887
719150,Kültürel Bellek ve Fotoğraf,Güzel Sanatlar,Sanat,4,3.9563,4.824,4.3902,4.3034,4.2166,4.1298,4.2166,0.2166,5.42,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.96 | kural_akts=4.82 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.05) | adaptif=4.22 | sapma=+5.4%",1.0,1.15,1.0487
719149,Tasarım Teknikleri 1,Güzel Sanatlar,Sanat,4,5.8564,4.4823,5.1694,5.3068,5.4442,5.5816,5.4442,1.4442,36.1,İncelenmeli,"AKTS_mevcut=4.0 | model_tahmin=5.86 | kural_akts=4.48 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=1.02) | adaptif=5.44 | sapma=+36.1%",1.1,1.0,1.0187
719141,Fotoğraf Kuramları 2,Güzel Sanatlar,Sanat,4,3.6619,5.0621,4.362,4.222,4.082,3.9419,4.082,0.082,2.05,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.66 | kural_akts=5.06 (K_bilissel=1.28, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.08 | sapma=+2.0%",1.28,1.0,0.9887
719140,Fotoğraf Kuramları 1,Güzel Sanatlar,Sanat,4,2.3839,4.5876,3.4858,3.2654,3.045,2.8246,3.045,-0.955,-23.88,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=2.38 | kural_akts=4.59 (K_bilissel=1.16, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.04 | sapma=-23.9%",1.16,1.0,0.9887
721129,İllustrasyon I,Güzel Sanatlar,Sanat,6,4.2326,6.8814,5.557,5.2921,5.0272,4.7624,5.0272,-0.9728,-16.21,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.23 | kural_akts=6.88 (K_bilissel=1.16, K_profil=1.00, K_etkinlik=0.99) | adaptif=5.03 | sapma=-16.2%",1.16,1.0,0.9887
721134,Ambalaj Tasarım II,Güzel Sanatlar,Sanat,6,4.5714,7.236,5.9037,5.6372,5.3708,5.1043,5.3708,-0.6292,-10.49,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.57 | kural_akts=7.24 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.05) | adaptif=5.37 | sapma=-10.5%",1.0,1.15,1.0487
725028,Türk Halk Müziği 2,Güzel Sanatlar,Sanat,5,2.8269,4.9435,3.8852,3.6735,3.4619,3.2502,3.4619,-1.5381,-30.76,İncelenmeli,"AKTS_mevcut=5.0 | model_tahmin=2.83 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.46 | sapma=-30.8%",1.0,1.0,0.9887
725027,Klasik Türk Müziği 2,Güzel Sanatlar,Sanat,5,2.8269,4.9435,3.8852,3.6735,3.4619,3.2502,3.4619,-1.5381,-30.76,İncelenmeli,"AKTS_mevcut=5.0 | model_tahmin=2.83 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.46 | sapma=-30.8%",1.0,1.0,0.9887
725026,Eser Analizi 4,Güzel Sanatlar,Sanat,4,3.1842,4.2186,3.7014,3.598,3.4945,3.3911,3.4945,-0.5055,-12.64,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.18 | kural_akts=4.22 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.49 | sapma=-12.6%",1.0667,1.0,0.9887
725025,Seminer 6,Güzel Sanatlar,Sanat,4,2.9954,4.0748,3.5351,3.4272,3.3192,3.2113,3.3192,-0.6808,-17.02,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.00 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.32 | sapma=-17.0%",1.0,1.0,1.0187
725023,Türk Halk Müziği 1,Güzel Sanatlar,Sanat,4,2.9807,3.9548,3.4678,3.3703,3.2729,3.1755,3.2729,-0.7271,-18.18,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=2.98 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.27 | sapma=-18.2%",1.0,1.0,0.9887
725022,Klasik Türk Müziği 1,Güzel Sanatlar,Sanat,4,2.9807,3.9548,3.4678,3.3703,3.2729,3.1755,3.2729,-0.7271,-18.18,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=2.98 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.27 | sapma=-18.2%",1.0,1.0,0.9887
725021,Eser Analizi 3,Güzel Sanatlar,Sanat,4,3.0427,4.2186,3.6306,3.5131,3.3955,3.2779,3.3955,-0.6045,-15.11,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.04 | kural_akts=4.22 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.40 | sapma=-15.1%",1.0667,1.0,0.9887
725024,Batı Müziği Tarihi 3,Güzel Sanatlar,Sanat,4,2.8768,4.0748,3.4758,3.356,3.2362,3.1164,3.2362,-0.7638,-19.1,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=2.88 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.24 | sapma=-19.1%",1.0,1.0,1.0187
725020,Seminer 5,Güzel Sanatlar,Sanat,4,3.087,3.9548,3.5209,3.4341,3.3473,3.2606,3.3473,-0.6527,-16.32,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.09 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.35 | sapma=-16.3%",1.0,1.0,0.9887
725029,Seminer 7,Güzel Sanatlar,Sanat,6,2.8804,6.1122,4.4963,4.1731,3.8499,3.5268,3.8499,-2.1501,-35.84,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=2.88 | kural_akts=6.11 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.85 | sapma=-35.8%",1.0,1.0,1.0187
725030,Dünya Müzik Kültürleri,Güzel Sanatlar,Sanat,6,3.1202,7.6402,5.3802,4.9282,4.4762,4.0242,4.4762,-1.5238,-25.4,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=3.12 | kural_akts=7.64 (K_bilissel=1.25, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.48 | sapma=-25.4%",1.25,1.0,1.0187
725038,Bireysel Çalgı Eğitimi 3,Güzel Sanatlar,Sanat,3,3.8663,3.4014,3.6338,3.6803,3.7268,3.7733,3.7268,0.7268,24.23,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.87 | kural_akts=3.40 (K_bilissel=1.06, K_profil=1.05, K_etkinlik=1.02) | adaptif=3.73 | sapma=+24.2%",1.06,1.05,1.0187
725037,Müzik Eğitiminin Temelleri 1,Güzel Sanatlar,Sanat,3,2.8269,2.9661,2.8965,2.8826,2.8687,2.8547,2.8687,-0.1313,-4.38,Güçlü uyum,"AKTS_mevcut=3.0 | model_tahmin=2.83 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.87 | sapma=-4.4%",1.0,1.0,0.9887
725036,Operada Türk İmgesi,Güzel Sanatlar,Sanat,3,2.8957,2.9661,2.9309,2.9239,2.9168,2.9098,2.9168,-0.0832,-2.77,Güçlü uyum,"AKTS_mevcut=3.0 | model_tahmin=2.90 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=2.92 | sapma=-2.8%",1.0,1.0,0.9887
725035,Opera Tarihi 1,Güzel Sanatlar,Sanat,3,3.1601,2.9661,3.0631,3.0825,3.1019,3.1213,3.1019,0.1019,3.4,Güçlü uyum,"AKTS_mevcut=3.0 | model_tahmin=3.16 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.10 | sapma=+3.4%",1.0,1.0,0.9887
725033,Organoloji,Güzel Sanatlar,Sanat,6,2.8891,6.1122,4.5006,4.1783,3.856,3.5337,3.856,-2.144,-35.73,İncelenmeli,"AKTS_mevcut=6.0 | model_tahmin=2.89 | kural_akts=6.11 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.86 | sapma=-35.7%",1.0,1.0,1.0187
